term	language	type	decade	count
law	Spanish	search_term	16u0	0.0240549828179
law	Spanish	search_term	1700	0.0298507462687
law	Spanish	search_term	1710	0.0415239726027
law	Spanish	search_term	1720	0.0300805305542
law	Spanish	search_term	1730	0.0385947550717
law	Spanish	search_term	1740	0.0377358490566
law	Spanish	search_term	1750	0.0344948345299
law	Spanish	search_term	1760	0.0349206349206
law	Spanish	search_term	1770	0.0443337484433
law	Spanish	search_term	1780	0.0335362707667
law	Spanish	search_term	1790	0.0232689059861
law	Spanish	search_term	17u0	0.0126200274348
law	Spanish	search_term	1800	0.0159611380985
monarchy	Dutch	search_term	1580	0.00875912408759
monarchy	Dutch	search_term	1590	0.000806451612903
monarchy	Dutch	search_term	1610	0.000261301280376
monarchy	Dutch	search_term	1620	0.000612557427259
monarchy	Dutch	search_term	1640	0.000453309156845
monarchy	Dutch	search_term	1650	0.000402010050251
monarchy	Dutch	search_term	1660	0.000715947735815
monarchy	Dutch	search_term	1670	0.00373647984267
monarchy	Dutch	search_term	1680	0.000353419332037
monarchy	Dutch	search_term	1690	0.00239348970799
monarchy	Dutch	search_term	16u0	0.00746268656716
monarchy	Dutch	search_term	1700	0.00412521232711
monarchy	Dutch	search_term	1710	0.000689179875948
monarchy	Dutch	search_term	1720	0.00133155792277
monarchy	Dutch	search_term	1740	0.00402993667242
monarchy	Dutch	search_term	1750	0.000702000702001
monarchy	Dutch	search_term	1760	0.000619770684847
monarchy	Dutch	search_term	1770	0.000243309002433
monarchy	Dutch	search_term	1780	0.000173370319001
monarchy	Dutch	search_term	1790	0.000189322226429
monarchy	English	search_term	1560	0.000151852601741
monarchy	English	search_term	1580	3.30545731002e-05
monarchy	English	search_term	1590	0.0005499276411
monarchy	English	search_term	1600	0.000964927001175
monarchy	English	search_term	1610	0.00100180324584
monarchy	English	search_term	1620	0.0024787658173
monarchy	English	search_term	1630	0.00161841128434
monarchy	English	search_term	1640	0.00279977444899
monarchy	English	search_term	1650	0.00769262964048
monarchy	English	search_term	1660	0.0063907074534
monarchy	English	search_term	1670	0.00245178001206
monarchy	English	search_term	1680	0.00593624134572
monarchy	English	search_term	1690	0.00261975477877
monarchy	English	search_term	16u0	0.000738825267824
monarchy	English	search_term	1700	0.00400931742783
monarchy	English	search_term	1710	0.00465433434886
monarchy	English	search_term	1720	0.00193963679768
monarchy	English	search_term	1730	0.000972796202645
monarchy	English	search_term	1740	0.00126771258317
monarchy	English	search_term	1750	0.00133393624237
monarchy	English	search_term	1760	0.000764737226421
monarchy	English	search_term	1770	0.00171409388021
monarchy	English	search_term	1780	0.000326779974071
monarchy	English	search_term	1790	0.00104807124259
monarchy	English	search_term	17u0	0.000571346950436
monarchy	English	search_term	1800	0.000363344776606
monarchy	French	search_term	1500	0.00153787004998
monarchy	French	search_term	1510	0.0039331366765
monarchy	French	search_term	1540	0.00232172470978
monarchy	French	search_term	1550	0.00549249359209
monarchy	French	search_term	1560	0.00214238628873
monarchy	French	search_term	1570	0.00109409190372
monarchy	French	search_term	1580	0.000736467411317
monarchy	French	search_term	1590	0.00110926234054
monarchy	French	search_term	1600	0.000378644452859
monarchy	French	search_term	1610	0.00328493528677
monarchy	French	search_term	1620	0.00258337247534
monarchy	French	search_term	1630	0.0015455950541
monarchy	French	search_term	1640	0.000985907324711
monarchy	French	search_term	1650	0.00223922373577
monarchy	French	search_term	1660	0.00325589095525
monarchy	French	search_term	1670	0.00101291466194
monarchy	French	search_term	1680	0.0013760566149
monarchy	French	search_term	1690	0.00402423793885
monarchy	French	search_term	16u0	0.00136612021858
monarchy	French	search_term	1700	0.00184712815551
monarchy	French	search_term	1710	0.00353216477549
monarchy	French	search_term	1720	0.00639215686275
monarchy	French	search_term	1730	0.00544835414302
monarchy	French	search_term	1740	0.00202875231732
monarchy	French	search_term	1750	0.00249942143022
monarchy	French	search_term	1760	0.00178520558352
monarchy	French	search_term	1770	0.00237924921469
monarchy	French	search_term	1780	0.00278129922016
monarchy	French	search_term	1790	0.00183694933161
monarchy	French	search_term	17u0	0.00158604282316
monarchy	French	search_term	1800	0.000984736582964
monarchy	German	search_term	1600	0.000204708290686
monarchy	German	search_term	1610	0.000150398556174
monarchy	German	search_term	1620	0.000314218381775
monarchy	German	search_term	1660	0.000141964792731
monarchy	German	search_term	1670	0.0031258494156
monarchy	German	search_term	1680	0.000882807327301
monarchy	German	search_term	1690	0.00100211557733
monarchy	German	search_term	1700	0.00389827362168
monarchy	German	search_term	1710	0.00159985779042
monarchy	German	search_term	1720	0.00172651933702
monarchy	German	search_term	1730	0.000917922435554
monarchy	German	search_term	1740	0.000810208628722
monarchy	German	search_term	1750	0.000420673076923
monarchy	German	search_term	1760	0.00162483191394
monarchy	German	search_term	1770	0.0010332103321
monarchy	German	search_term	1780	0.00067186240258
monarchy	German	search_term	1790	0.00135774252676
monarchy	German	search_term	17u0	0.00104493207941
monarchy	German	search_term	1800	0.000708918190841
monarchy	Italian	search_term	1620	0.000312207305651
monarchy	Italian	search_term	1630	0.000227066303361
monarchy	Italian	search_term	1640	0.000412541254125
monarchy	Italian	search_term	1650	0.00134228187919
monarchy	Italian	search_term	1660	0.00135895942535
monarchy	Italian	search_term	1670	0.00324232081911
monarchy	Italian	search_term	1680	0.00115779027456
monarchy	Italian	search_term	1690	0.00188964474679
monarchy	Italian	search_term	1700	0.00511907411529
monarchy	Italian	search_term	1710	0.00224870699348
monarchy	Italian	search_term	1720	0.000180603214737
monarchy	Italian	search_term	1730	0.000177116542685
monarchy	Italian	search_term	1740	0.00176905757478
monarchy	Italian	search_term	1750	0.000946185688941
monarchy	Italian	search_term	1760	0.00134478121444
monarchy	Italian	search_term	1770	0.00246378239874
monarchy	Italian	search_term	1780	0.000516757714454
monarchy	Italian	search_term	1790	0.000143369175627
monarchy	Latin	search_term	1510	0.000266158009138
monarchy	Latin	search_term	1520	0.000312290876645
monarchy	Latin	search_term	1530	0.000580331235213
monarchy	Latin	search_term	1550	0.000286461130805
monarchy	Latin	search_term	1560	0.000389438429784
monarchy	Latin	search_term	1570	0.00225644273782
monarchy	Latin	search_term	1580	0.000400560785099
monarchy	Latin	search_term	1590	0.000659509764408
monarchy	Latin	search_term	1600	0.000359465376948
monarchy	Latin	search_term	1610	0.00179635340259
monarchy	Latin	search_term	1620	0.000545533895839
monarchy	Latin	search_term	1630	0.000397566890629
monarchy	Latin	search_term	1640	0.001758477006
monarchy	Latin	search_term	1650	0.0013609229532
monarchy	Latin	search_term	1660	0.000323958179944
monarchy	Latin	search_term	1670	0.000926700944637
monarchy	Latin	search_term	1680	0.00175587119431
monarchy	Latin	search_term	1690	0.000164370952365
monarchy	Latin	search_term	1700	0.000851643672288
monarchy	Latin	search_term	1710	7.0037820423e-05
monarchy	Latin	search_term	1720	0.000230718523401
monarchy	Latin	search_term	1740	0.000424906030397
monarchy	Latin	search_term	1750	0.000170398391439
monarchy	Latin	search_term	1770	3.96699460489e-05
monarchy	Latin	search_term	1790	4.54752160073e-05
monarchy	Spanish	search_term	1580	0.000568181818182
monarchy	Spanish	search_term	1590	0.000458505272811
monarchy	Spanish	search_term	1600	0.00197550375346
monarchy	Spanish	search_term	1610	0.00247699929229
monarchy	Spanish	search_term	1620	0.00374639769452
monarchy	Spanish	search_term	1630	0.00737512571237
monarchy	Spanish	search_term	1640	0.00359066427289
monarchy	Spanish	search_term	1650	0.00612745098039
monarchy	Spanish	search_term	1660	0.00615718942412
monarchy	Spanish	search_term	1670	0.00599800066644
monarchy	Spanish	search_term	1680	0.00438744515694
monarchy	Spanish	search_term	1690	0.00396253602305
monarchy	Spanish	search_term	16u0	0.00515463917526
monarchy	Spanish	search_term	1700	0.0140298507463
monarchy	Spanish	search_term	1710	0.00599315068493
monarchy	Spanish	search_term	1720	0.00426338228328
monarchy	Spanish	search_term	1730	0.00519544779812
monarchy	Spanish	search_term	1740	0.00741239892183
monarchy	Spanish	search_term	1750	0.0047277184381
monarchy	Spanish	search_term	1760	0.00289855072464
monarchy	Spanish	search_term	1770	0.00460772104608
monarchy	Spanish	search_term	1780	0.00753276235683
monarchy	Spanish	search_term	1790	0.00609870519797
monarchy	Spanish	search_term	17u0	0.00137174211248
monarchy	Spanish	search_term	1800	0.000693962526024
nation, people	Dutch	search_term	1550	0.00291545189504
nation, people	Dutch	search_term	1560	0.00121802679659
nation, people	Dutch	search_term	1580	0.00802919708029
nation, people	Dutch	search_term	1590	0.000806451612903
nation, people	Dutch	search_term	1600	0.00185185185185
nation, people	Dutch	search_term	1610	0.00156780768226
nation, people	Dutch	search_term	1620	0.00122511485452
nation, people	Dutch	search_term	1630	0.00128644939966
nation, people	Dutch	search_term	1640	0.00181323662738
nation, people	Dutch	search_term	1650	0.00643216080402
nation, people	Dutch	search_term	1660	0.00268480400931
nation, people	Dutch	search_term	1670	0.00766961651917
nation, people	Dutch	search_term	1680	0.00459445131649
nation, people	Dutch	search_term	1690	0.00550502632839
nation, people	Dutch	search_term	1700	0.00897840330017
nation, people	Dutch	search_term	1710	0.00999310820124
nation, people	Dutch	search_term	1720	0.0117177097204
nation, people	Dutch	search_term	1730	0.00671140939597
nation, people	Dutch	search_term	1740	0.0149683362119
nation, people	Dutch	search_term	1750	0.015795015795
nation, people	Dutch	search_term	1760	0.00743724821816
nation, people	Dutch	search_term	1770	0.00948905109489
nation, people	Dutch	search_term	1780	0.0175104022191
nation, people	Dutch	search_term	1790	0.0846270352139
nation, people	Dutch	search_term	17u0	0.0151187904968
nation, people	Dutch	search_term	1800	0.0043795620438
nation, people	English	search_term	1500	0.00731025585896
nation, people	English	search_term	1510	0.00884173297966
nation, people	English	search_term	1520	0.0174718266795
nation, people	English	search_term	1530	0.011846469752
nation, people	English	search_term	1540	0.0217977399185
nation, people	English	search_term	1550	0.011729895382
nation, people	English	search_term	1560	0.0153371127759
nation, people	English	search_term	1570	0.0196045576408
nation, people	English	search_term	1580	0.0250223118368
nation, people	English	search_term	1590	0.0174240231548
nation, people	English	search_term	15u0	0.00840978593272
nation, people	English	search_term	1600	0.0157744588018
nation, people	English	search_term	1610	0.0155917014262
nation, people	English	search_term	1620	0.0189114231236
nation, people	English	search_term	1630	0.0170601336303
nation, people	English	search_term	1640	0.0388192895143
nation, people	English	search_term	1650	0.079412380195
nation, people	English	search_term	1660	0.0611176452221
nation, people	English	search_term	1670	0.0367470415517
nation, people	English	search_term	1680	0.0285821465238
nation, people	English	search_term	1690	0.0409641306831
nation, people	English	search_term	16u0	0.0092353158478
nation, people	English	search_term	1700	0.0296816545493
nation, people	English	search_term	1710	0.0264683986963
nation, people	English	search_term	1720	0.0287393071305
nation, people	English	search_term	1730	0.0296806330765
nation, people	English	search_term	1740	0.0351677627769
nation, people	English	search_term	1750	0.0333201446982
nation, people	English	search_term	1760	0.0216938682876
nation, people	English	search_term	1770	0.0267935780722
nation, people	English	search_term	1780	0.0237519313762
nation, people	English	search_term	1790	0.0330853554471
nation, people	English	search_term	17u0	0.0119982859591
nation, people	English	search_term	1800	0.0216753952941
nation, people	French	search_term	1500	0.00730488273741
nation, people	French	search_term	1510	0.007866273353
nation, people	French	search_term	1520	0.0218209179834
nation, people	French	search_term	1530	0.0131912734652
nation, people	French	search_term	1540	0.0102819237148
nation, people	French	search_term	1550	0.0117173196631
nation, people	French	search_term	1560	0.022412656559
nation, people	French	search_term	1570	0.0135979993748
nation, people	French	search_term	1580	0.0171842395974
nation, people	French	search_term	1590	0.00868922166759
nation, people	French	search_term	15u0	0.014598540146
nation, people	French	search_term	1600	0.00567966679288
nation, people	French	search_term	1610	0.0104460942119
nation, people	French	search_term	1620	0.0100203538437
nation, people	French	search_term	1630	0.00521638330757
nation, people	French	search_term	1640	0.0121208606391
nation, people	French	search_term	1650	0.00864589164645
nation, people	French	search_term	1660	0.00380773687986
nation, people	French	search_term	1670	0.00690048113446
nation, people	French	search_term	1680	0.00914094751327
nation, people	French	search_term	1690	0.00425551598131
nation, people	French	search_term	16u0	0.00409836065574
nation, people	French	search_term	1700	0.0081801389744
nation, people	French	search_term	1710	0.0104198860877
nation, people	French	search_term	1720	0.00952941176471
nation, people	French	search_term	1730	0.00976163450624
nation, people	French	search_term	1740	0.00877960054566
nation, people	French	search_term	1750	0.0144642443879
nation, people	French	search_term	1760	0.0140347545342
nation, people	French	search_term	1770	0.0143532485305
nation, people	French	search_term	1780	0.0312473589182
nation, people	French	search_term	1790	0.052362573823
nation, people	French	search_term	17u0	0.00793021411578
nation, people	French	search_term	1800	0.00861644510094
nation, people	German	search_term	1500	0.000904159132007
nation, people	German	search_term	1520	9.9285146942e-05
nation, people	German	search_term	1550	0.0001617076326
nation, people	German	search_term	1560	0.000164392569456
nation, people	German	search_term	1580	0.000171027877544
nation, people	German	search_term	1590	0.000180799132164
nation, people	German	search_term	15u0	0.0019267822736
nation, people	German	search_term	1610	0.000150398556174
nation, people	German	search_term	1620	0.000157109190888
nation, people	German	search_term	1630	0.000259605399792
nation, people	German	search_term	1670	0.000407719488992
nation, people	German	search_term	1680	0.000220701831825
nation, people	German	search_term	1690	0.000111346175259
nation, people	German	search_term	1700	0.000185632077223
nation, people	German	search_term	1720	0.000345303867403
nation, people	German	search_term	1740	0.00020255215718
nation, people	German	search_term	1750	0.000300480769231
nation, people	German	search_term	1760	0.000616315553563
nation, people	German	search_term	1770	0.00210332103321
nation, people	German	search_term	1780	0.00155872077399
nation, people	German	search_term	1790	0.00194609762169
nation, people	German	search_term	1800	0.00127605274351
nation, people	Italian	search_term	1500	0.000693481276006
nation, people	Italian	search_term	1510	0.000585137507314
nation, people	Italian	search_term	1530	0.000902798675895
nation, people	Italian	search_term	1540	0.00163078930202
nation, people	Italian	search_term	1550	0.000708298902137
nation, people	Italian	search_term	1560	0.00130486358244
nation, people	Italian	search_term	1570	0.00259291270527
nation, people	Italian	search_term	1580	0.00169204737733
nation, people	Italian	search_term	1590	0.00256519880291
nation, people	Italian	search_term	15u0	0.0019120458891
nation, people	Italian	search_term	1600	0.00213903743316
nation, people	Italian	search_term	1610	0.00242404654169
nation, people	Italian	search_term	1620	0.00359038401499
nation, people	Italian	search_term	1630	0.00317892824705
nation, people	Italian	search_term	1640	0.00660066006601
nation, people	Italian	search_term	1650	0.00223713646532
nation, people	Italian	search_term	1660	0.00155309648612
nation, people	Italian	search_term	1670	0.00546075085324
nation, people	Italian	search_term	1680	0.00248097915978
nation, people	Italian	search_term	1690	0.00151171579743
nation, people	Italian	search_term	16u0	0.00324675324675
nation, people	Italian	search_term	1700	0.00623191631427
nation, people	Italian	search_term	1710	0.00359793118957
nation, people	Italian	search_term	1720	0.00397327072422
nation, people	Italian	search_term	1730	0.00247963159759
nation, people	Italian	search_term	1740	0.00257317465423
nation, people	Italian	search_term	1750	0.00366646954465
nation, people	Italian	search_term	1760	0.0067239060722
nation, people	Italian	search_term	1770	0.00551887257317
nation, people	Italian	search_term	1780	0.00782518824745
nation, people	Italian	search_term	1790	0.0145519713262
nation, people	Italian	search_term	17u0	0.00384245917387
nation, people	Italian	search_term	1800	0.0167037861915
nation, people	Latin	search_term	1520	4.46129823779e-05
nation, people	Latin	search_term	1550	0.000214845848104
nation, people	Latin	search_term	1560	0.000233663057871
nation, people	Latin	search_term	1570	0.000118760144096
nation, people	Latin	search_term	1580	6.67601308499e-05
nation, people	Latin	search_term	1590	7.32788627121e-05
nation, people	Latin	search_term	1600	3.26786706317e-05
nation, people	Latin	search_term	1610	8.98176701296e-05
nation, people	Latin	search_term	1620	0.000145475705557
nation, people	Latin	search_term	1640	3.8227761e-05
nation, people	Latin	search_term	1650	0.000185580402709
nation, people	Latin	search_term	1660	0.000147253718156
nation, people	Latin	search_term	1680	0.000188129056533
nation, people	Latin	search_term	1700	3.40657468915e-05
nation, people	Latin	search_term	1710	0.000210113461269
nation, people	Latin	search_term	1740	0.000130740317045
nation, people	Latin	search_term	1750	0.000102239034864
nation, people	Latin	search_term	1760	7.8622533218e-05
nation, people	Latin	search_term	1770	0.000158679784195
nation, people	Latin	search_term	1780	0.000156568028809
nation, people	Latin	search_term	1790	0.000272851296044
nation, people	Spanish	search_term	1500	0.00275482093664
nation, people	Spanish	search_term	1510	0.004914004914
nation, people	Spanish	search_term	1520	0.00189753320683
nation, people	Spanish	search_term	1530	0.0110935023772
nation, people	Spanish	search_term	1540	0.0159453302961
nation, people	Spanish	search_term	1550	0.023987206823
nation, people	Spanish	search_term	1560	0.0166083916084
nation, people	Spanish	search_term	1570	0.0136882129278
nation, people	Spanish	search_term	1580	0.03125
nation, people	Spanish	search_term	1590	0.0357634112792
nation, people	Spanish	search_term	15u0	0.0181818181818
nation, people	Spanish	search_term	1600	0.0284472540498
nation, people	Spanish	search_term	1610	0.0244161358811
nation, people	Spanish	search_term	1620	0.021613832853
nation, people	Spanish	search_term	1630	0.0144150184378
nation, people	Spanish	search_term	1640	0.0333931777379
nation, people	Spanish	search_term	1650	0.0241013071895
nation, people	Spanish	search_term	1660	0.0144875045273
nation, people	Spanish	search_term	1670	0.0116627790736
nation, people	Spanish	search_term	1680	0.0229497131286
nation, people	Spanish	search_term	1690	0.010446685879
nation, people	Spanish	search_term	16u0	0.00171821305842
nation, people	Spanish	search_term	1700	0.0197014925373
nation, people	Spanish	search_term	1710	0.0201198630137
nation, people	Spanish	search_term	1720	0.0184746565609
nation, people	Spanish	search_term	1730	0.0158337456705
nation, people	Spanish	search_term	1740	0.0242587601078
nation, people	Spanish	search_term	1750	0.0164594641919
nation, people	Spanish	search_term	1760	0.023602484472
nation, people	Spanish	search_term	1770	0.0286425902864
nation, people	Spanish	search_term	1780	0.0316788773088
nation, people	Spanish	search_term	1790	0.0348095327454
nation, people	Spanish	search_term	17u0	0.0109739368999
nation, people	Spanish	search_term	1800	0.0340041637752
philosophy	Dutch	search_term	1720	0.000532623169108
philosophy	English	search_term	1510	0.000176834659593
philosophy	English	search_term	1550	0.0011095846983
philosophy	English	search_term	1560	0.000556792873051
philosophy	English	search_term	1570	0.00134048257373
philosophy	English	search_term	1580	0.000198327438601
philosophy	English	search_term	1590	0.000260492040521
philosophy	English	search_term	1600	0.000272696761202
philosophy	English	search_term	1610	0.000601081947506
philosophy	English	search_term	1620	0.000572022880915
philosophy	English	search_term	1630	0.00197475872309
philosophy	English	search_term	1640	0.000362842923337
philosophy	English	search_term	1650	0.00274557401749
philosophy	English	search_term	1660	0.00477741811256
philosophy	English	search_term	1670	0.0030350663859
philosophy	English	search_term	1680	0.00218495801195
philosophy	English	search_term	1690	0.00495773360749
philosophy	English	search_term	1700	0.003614032611
philosophy	English	search_term	1710	0.00283388905919
philosophy	English	search_term	1720	0.00498763747975
philosophy	English	search_term	1730	0.00635422200451
philosophy	English	search_term	1740	0.00647369979022
philosophy	English	search_term	1750	0.00613836762378
philosophy	English	search_term	1760	0.00376448066942
philosophy	English	search_term	1770	0.00358616876321
philosophy	English	search_term	1780	0.00419841227556
philosophy	English	search_term	1790	0.00489245782553
philosophy	English	search_term	17u0	0.00242822453935
philosophy	English	search_term	1800	0.00328263211968
philosophy	French	search_term	1500	0.00076893502499
philosophy	French	search_term	1510	0.00589970501475
philosophy	French	search_term	1520	0.00451467268623
philosophy	French	search_term	1530	0.00202942668696
philosophy	French	search_term	1550	0.00878798974735
philosophy	French	search_term	1560	0.0037903757416
philosophy	French	search_term	1570	0.00609565489215
philosophy	French	search_term	1580	0.00564625015343
philosophy	French	search_term	1590	0.0064706969865
philosophy	French	search_term	1600	0.00444907232109
philosophy	French	search_term	1610	0.00538729387031
philosophy	French	search_term	1620	0.00814153749804
philosophy	French	search_term	1630	0.00840417310665
philosophy	French	search_term	1640	0.00545148756017
philosophy	French	search_term	1650	0.00677987186664
philosophy	French	search_term	1660	0.00789139672204
philosophy	French	search_term	1670	0.00829323879463
philosophy	French	search_term	1680	0.00673284843719
philosophy	French	search_term	1690	0.00633701836348
philosophy	French	search_term	16u0	0.0068306010929
philosophy	French	search_term	1700	0.00233089981529
philosophy	French	search_term	1710	0.0020751468056
philosophy	French	search_term	1720	0.00509803921569
philosophy	French	search_term	1730	0.0046159667045
philosophy	French	search_term	1740	0.00748539648116
philosophy	French	search_term	1750	0.00499884286045
philosophy	French	search_term	1760	0.00543158294559
philosophy	French	search_term	1770	0.00673343078406
philosophy	French	search_term	1780	0.00242019131036
philosophy	French	search_term	1790	0.00146575231641
philosophy	French	search_term	17u0	0.00317208564631
philosophy	French	search_term	1800	0.00516986706056
philosophy	German	search_term	1500	0.00180831826401
philosophy	German	search_term	1510	0.000403714170367
philosophy	German	search_term	1560	0.000164392569456
philosophy	German	search_term	1610	0.000300797112348
philosophy	German	search_term	1650	0.000856898029135
philosophy	German	search_term	1660	0.000851788756388
philosophy	German	search_term	1670	0.000679532481653
philosophy	German	search_term	1680	0.00121386007504
philosophy	German	search_term	1690	0.00122480792785
philosophy	German	search_term	1700	0.000835344347503
philosophy	German	search_term	1710	0.00328859656919
philosophy	German	search_term	1720	0.00500690607735
philosophy	German	search_term	1730	0.00833779545628
philosophy	German	search_term	1740	0.00182296941462
philosophy	German	search_term	1750	0.00126201923077
philosophy	German	search_term	1760	0.00252129090094
philosophy	German	search_term	1770	0.00479704797048
philosophy	German	search_term	1780	0.0067454985219
philosophy	German	search_term	1790	0.01285329592
philosophy	German	search_term	17u0	0.00104493207941
philosophy	German	search_term	1800	0.00836523465192
philosophy	Italian	search_term	1520	0.000417362270451
philosophy	Italian	search_term	1540	0.000163078930202
philosophy	Italian	search_term	1550	0.00826348719159
philosophy	Italian	search_term	1560	0.00652431791222
philosophy	Italian	search_term	1570	0.00388936905791
philosophy	Italian	search_term	1580	0.00391285956007
philosophy	Italian	search_term	1590	0.00171013253527
philosophy	Italian	search_term	1600	0.00374331550802
philosophy	Italian	search_term	1610	0.00193923723335
philosophy	Italian	search_term	1620	0.00452700593194
philosophy	Italian	search_term	1630	0.0011353315168
philosophy	Italian	search_term	1640	0.00103135313531
philosophy	Italian	search_term	1650	0.000447427293065
philosophy	Italian	search_term	1660	0.000970685303825
philosophy	Italian	search_term	1670	0.00307167235495
philosophy	Italian	search_term	1680	0.00248097915978
philosophy	Italian	search_term	1690	0.00340136054422
philosophy	Italian	search_term	16u0	0.00108225108225
philosophy	Italian	search_term	1700	0.00244825283775
philosophy	Italian	search_term	1710	0.00179896559478
philosophy	Italian	search_term	1720	0.00234784179158
philosophy	Italian	search_term	1730	0.00602196245129
philosophy	Italian	search_term	1740	0.00353811514957
philosophy	Italian	search_term	1750	0.00437610881135
philosophy	Italian	search_term	1760	0.0034136753905
philosophy	Italian	search_term	1770	0.00532176998128
philosophy	Italian	search_term	1780	0.00354348147054
philosophy	Italian	search_term	1790	0.00365591397849
philosophy	Italian	search_term	1800	0.00334075723831
philosophy	Spanish	search_term	1500	0.00275482093664
philosophy	Spanish	search_term	1520	0.00189753320683
philosophy	Spanish	search_term	1580	0.00738636363636
philosophy	Spanish	search_term	1600	0.00118530225207
philosophy	Spanish	search_term	1610	0.00530785562633
philosophy	Spanish	search_term	1620	0.00115273775216
philosophy	Spanish	search_term	1630	0.00301709688233
philosophy	Spanish	search_term	1640	0.00574506283662
philosophy	Spanish	search_term	1650	0.000816993464052
philosophy	Spanish	search_term	1660	0.000724375226367
philosophy	Spanish	search_term	1670	0.00466511162946
philosophy	Spanish	search_term	1680	0.000674991562605
philosophy	Spanish	search_term	1690	0.00540345821326
philosophy	Spanish	search_term	16u0	0.00171821305842
philosophy	Spanish	search_term	1700	0.00089552238806
philosophy	Spanish	search_term	1710	0.000856164383562
philosophy	Spanish	search_term	1720	0.00284225485552
philosophy	Spanish	search_term	1730	0.000989609104404
philosophy	Spanish	search_term	1750	0.000175100682893
philosophy	Spanish	search_term	1760	0.000276052449965
philosophy	Spanish	search_term	1770	0.00610211706102
philosophy	Spanish	search_term	1780	0.00134145083067
philosophy	Spanish	search_term	1790	0.00131356727341
philosophy	Spanish	search_term	1800	0.000693962526024
republic	Dutch	search_term	1690	0.000239348970799
republic	Dutch	search_term	1720	0.000266311584554
republic	Dutch	search_term	1730	0.000958772770853
republic	Dutch	search_term	1740	0.00633275762809
republic	Dutch	search_term	1760	0.000309885342423
republic	Dutch	search_term	1770	0.0021897810219
republic	Dutch	search_term	1780	0.00866851595007
republic	Dutch	search_term	1790	0.0443014009845
republic	Dutch	search_term	1800	0.102189781022
republic	English	search_term	1500	0.000215007525263
republic	English	search_term	1540	5.73624734699e-05
republic	English	search_term	1560	0.000303705203482
republic	English	search_term	1570	4.1890080429e-05
republic	English	search_term	1580	0.00168578322811
republic	English	search_term	1590	0.0021997105644
republic	English	search_term	15u0	0.000764525993884
republic	English	search_term	1600	0.0046777982883
republic	English	search_term	1610	0.003023624342
republic	English	search_term	1620	0.00357080949905
republic	English	search_term	1630	0.00305864884929
republic	English	search_term	1640	0.00996347054353
republic	English	search_term	1650	0.0488846105554
republic	English	search_term	1660	0.0056100835788
republic	English	search_term	1670	0.00120611758658
republic	English	search_term	1680	0.00148076973702
republic	English	search_term	1690	0.00086055898256
republic	English	search_term	16u0	0.00221647580347
republic	English	search_term	1700	0.000642337827345
republic	English	search_term	1710	0.000663117528198
republic	English	search_term	1720	0.00107283940092
republic	English	search_term	1730	0.00124876675659
republic	English	search_term	1740	0.00144145999305
republic	English	search_term	1750	0.00111914989826
republic	English	search_term	1760	0.00132718912198
republic	English	search_term	1770	0.00225517881475
republic	English	search_term	1780	0.0105173424263
republic	English	search_term	1790	0.0104938406669
republic	English	search_term	17u0	0.00142836737609
republic	English	search_term	1800	0.00533740947703
republic	French	search_term	1500	0.000384467512495
republic	French	search_term	1530	0.00152207001522
republic	French	search_term	1540	0.00232172470978
republic	French	search_term	1550	0.00439399487367
republic	French	search_term	1560	0.00560316413975
republic	French	search_term	1570	0.00640825257893
republic	French	search_term	1580	0.0041733153308
republic	French	search_term	1590	0.00462192641893
republic	French	search_term	15u0	0.00729927007299
republic	French	search_term	1600	0.00189322226429
republic	French	search_term	1610	0.00118257670324
republic	French	search_term	1620	0.00148739627368
republic	French	search_term	1630	0.0015455950541
republic	French	search_term	1640	0.00110189642174
republic	French	search_term	1650	0.00211482241712
republic	French	search_term	1660	0.000882953479389
republic	French	search_term	1670	0.000886300329197
republic	French	search_term	1680	0.00442303911932
republic	French	search_term	1690	0.00115639021231
republic	French	search_term	1700	0.00140733573753
republic	French	search_term	1710	0.00167777826836
republic	French	search_term	1720	0.00203921568627
republic	French	search_term	1730	0.00196746121831
republic	French	search_term	1740	0.000944419182203
republic	French	search_term	1750	0.00104142559593
republic	French	search_term	1760	0.000588738011585
republic	French	search_term	1770	0.000699779180792
republic	French	search_term	1780	0.00028427643963
republic	French	search_term	1790	0.00357871994137
republic	French	search_term	17u0	0.00158604282316
republic	French	search_term	1800	0.00205153454784
republic	German	search_term	1610	0.000150398556174
republic	German	search_term	1660	0.000425894378194
republic	German	search_term	1740	0.000135034771454
republic	German	search_term	1750	0.000480769230769
republic	German	search_term	1760	0.000336172120126
republic	German	search_term	1770	0.00129151291513
republic	German	search_term	1780	0.00139747379737
republic	German	search_term	1790	0.00513679255957
republic	German	search_term	1800	0.00226853821069
republic	Italian	search_term	1550	0.000118049817023
republic	Italian	search_term	1600	0.000133689839572
republic	Italian	search_term	1620	0.000156103652825
republic	Italian	search_term	1650	0.000223713646532
republic	Italian	search_term	1660	0.00077654824306
republic	Italian	search_term	1670	0.000341296928328
republic	Italian	search_term	1680	0.000496195831955
republic	Italian	search_term	1690	0.000188964474679
republic	Italian	search_term	16u0	0.0021645021645
republic	Italian	search_term	1700	0.00289338971734
republic	Italian	search_term	1710	0.00359793118957
republic	Italian	search_term	1720	0.00758533501896
republic	Italian	search_term	1730	0.00425079702444
republic	Italian	search_term	1740	0.00578964297202
republic	Italian	search_term	1750	0.00674157303371
